@relation PL
@ATTRIBUTE HomeValue NUMERIC
@ATTRIBUTE AwayValue NUMERIC
@ATTRIBUTE HomePtsSeas NUMERIC
@ATTRIBUTE AwayPtsSeas NUMERIC
@ATTRIBUTE HomePtsLast NUMERIC
@ATTRIBUTE AwayPtsLast NUMERIC
@ATTRIBUTE HomePtsHome NUMERIC
@ATTRIBUTE AwayPtsAway NUMERIC
@ATTRIBUTE HomeGoalsSeas NUMERIC
@ATTRIBUTE AwayGoalsSeas NUMERIC
@ATTRIBUTE HomeGoalsLast NUMERIC
@ATTRIBUTE AwayGoalsLast NUMERIC
@ATTRIBUTE HomeGoalsHome NUMERIC
@ATTRIBUTE AwayGoalsAway NUMERIC
@ATTRIBUTE HomeGoalsConcSeas NUMERIC
@ATTRIBUTE AwayGoalsConcSeas NUMERIC
@ATTRIBUTE HomeGoalsConcLast NUMERIC
@ATTRIBUTE AwayGoalsConcLast NUMERIC
@ATTRIBUTE HomeGoalsConcHome NUMERIC
@ATTRIBUTE AwayGoalsConcAway NUMERIC
@ATTRIBUTE HomeTotalShots NUMERIC
@ATTRIBUTE AwayTotalShots NUMERIC
@ATTRIBUTE HomeShotsTarget NUMERIC
@ATTRIBUTE AwayShotsTarget NUMERIC
@ATTRIBUTE HomeTotalShotsAgst NUMERIC
@ATTRIBUTE AwayTotalShotsAgst NUMERIC
@ATTRIBUTE HomeShotsTargetAgst NUMERIC
@ATTRIBUTE AwayShotsTargetAgst NUMERIC
@ATTRIBUTE HomePossession NUMERIC
@ATTRIBUTE AwayPossession NUMERIC
@ATTRIBUTE HomeExpectedWin NUMERIC
@ATTRIBUTE AwayExpectedWin NUMERIC
@ATTRIBUTE HomeTrend NUMERIC
@ATTRIBUTE AwayTrend NUMERIC
@ATTRIBUTE HomeWeightedPoints NUMERIC
@ATTRIBUTE AwayWeightedPoints NUMERIC
@ATTRIBUTE ChanceCreationHome NUMERIC
@ATTRIBUTE ChanceCreationAway NUMERIC
@ATTRIBUTE ShotsAccuracyHome NUMERIC
@ATTRIBUTE ShotsAccuracyAway NUMERIC
@ATTRIBUTE ScoringRateHome NUMERIC
@ATTRIBUTE ScoringRateAway NUMERIC
@ATTRIBUTE KeeperStrengthHome NUMERIC
@ATTRIBUTE KeeperStrengthAway NUMERIC
@ATTRIBUTE Round NUMERIC
@ATTRIBUTE Winner {H, D, A}
@ATTRIBUTE Over2.5 {True, False}
@data
0.9,0.33,0.19,0.14,0.23,0.03,0.2,0.13,0.23,0.15,0.4,0.1,0.19,0.17,0.12,0.15,0.1,0.23,0.03,0.16,0.17,0.11,0.06,0.04,0.07,0.13,0.03,0.04,0.61,0.48,0.36,0.27,0.01,-0.01,0.498,0.381,0.036,0.042,0.027,0.028,0.027,0.027,0.065,0.085,0.2,H,True
0.05,0.08,0.12,0.16,0.17,0.07,0.15,0.16,0.09,0.09,0.2,0.07,0.1,0.11,0.16,0.08,0.1,0.17,0.12,0.11,0.1,0.1,0.03,0.03,0.12,0.15,0.04,0.04,0.46,0.44,0.40,0.33,0,0,0.292,0.538,0.048,0.044,0.033,0.029,0.032,0.038,0.072,0.176,0.2,D,False
0.87,0.15,0.21,0.1,0.23,0.13,0.22,0.06,0.17,0.12,0.1,0.13,0.16,0.1,0.07,0.2,0,0.17,0.07,0.22,0.16,0.1,0.06,0.03,0.1,0.15,0.03,0.06,0.56,0.41,0.37,0.36,0.01,0,0.656,0.257,0.035,0.041,0.028,0.029,0.034,0.03,0.142,0.074,0.2,H,True
0.16,0.44,0.08,0.14,0.03,0.17,0.09,0.08,0.09,0.12,0.1,0.1,0.12,0.07,0.16,0.15,0.37,0.03,0.16,0.17,0.12,0.09,0.04,0.03,0.14,0.14,0.05,0.05,0.48,0.46,0.38,0.37,0,0,0.128,0.329,0.039,0.048,0.029,0.029,0.046,0.027,0.093,0.095,0.2,H,True
0.83,0.29,0.19,0.1,0.3,0.13,0.21,0.06,0.2,0.11,0.33,0.23,0.21,0.11,0.1,0.19,0.07,0.23,0.08,0.22,0.16,0.1,0.06,0.04,0.09,0.15,0.03,0.05,0.62,0.45,0.38,0.45,0.03,0.01,0.443,0.259,0.038,0.046,0.029,0.028,0.029,0.031,0.099,0.08,0.21,D,False
0.56,0.87,0.18,0.21,0.17,0.23,0.25,0.2,0.18,0.19,0.23,0.23,0.25,0.18,0.12,0.07,0.2,0,0.1,0.07,0.16,0.16,0.06,0.06,0.11,0.1,0.04,0.03,0.62,0.56,0.37,0.37,0,0.02,0.488,0.647,0.04,0.035,0.025,0.028,0.035,0.031,0.09,0.148,0.21,D,True
1.01,0.16,0.28,0.12,0.23,0.1,0.28,0.13,0.29,0.14,0.17,0.1,0.36,0.16,0.06,0.18,0,0.13,0.07,0.14,0.17,0.12,0.07,0.04,0.06,0.11,0.02,0.04,0.72,0.5,0.49,0.27,0,-0.01,0.944,0.366,0.042,0.043,0.025,0.032,0.024,0.025,0.107,0.062,0.21,H,True
0.29,0.1,0.09,0.08,0.13,0.07,0.12,0.06,0.11,0.07,0.27,0.07,0.11,0.05,0.19,0.13,0.2,0.13,0.16,0.13,0.1,0.1,0.04,0.03,0.15,0.14,0.05,0.04,0.45,0.4,0.45,0.44,0,0,0.256,0.228,0.046,0.041,0.028,0.033,0.032,0.042,0.078,0.102,0.205,H,True
0.15,0.83,0.08,0.18,0.13,0.2,0.08,0.16,0.06,0.2,0.1,0.3,0.06,0.18,0.15,0.1,0.23,0.2,0.15,0.12,0.09,0.16,0.03,0.06,0.14,0.09,0.05,0.03,0.45,0.62,0.26,0.38,0.01,0.02,0.147,0.443,0.051,0.038,0.031,0.029,0.046,0.029,0.093,0.094,0.205,A,False
0.27,0.22,0.10,0.09,0.07,0.07,0.12,0.06,0.1,0.09,0.1,0.1,0.12,0.04,0.14,0.15,0.2,0.13,0.14,0.14,0.12,0.12,0.04,0.04,0.13,0.12,0.05,0.05,0.52,0.45,0.35,0.54,0,0,0.247,0.323,0.044,0.036,0.031,0.032,0.04,0.045,0.091,0.082,0.21,A,True
0.44,0.86,0.13,0.21,0.07,0.1,0.19,0.18,0.12,0.2,0.03,0.13,0.17,0.19,0.15,0.08,0.07,0.13,0.13,0.11,0.09,0.13,0.03,0.05,0.14,0.11,0.05,0.04,0.46,0.55,0.37,0.37,-0.01,0,0.313,0.618,0.048,0.041,0.029,0.029,0.027,0.023,0.094,0.151,0.21,A,False
0.15,0.18,0.10,0.09,0.13,0.13,0.14,0.08,0.11,0.09,0.13,0.1,0.13,0.1,0.22,0.14,0.23,0.1,0.19,0.17,0.1,0.12,0.03,0.04,0.15,0.13,0.06,0.04,0.41,0.42,0.36,0.35,-0.01,0,0.244,0.219,0.041,0.035,0.029,0.03,0.032,0.044,0.07,0.088,0.21,A,False
0.33,0.05,0.13,0.11,0.03,0.1,0.14,0.08,0.15,0.09,0.13,0.07,0.13,0.08,0.15,0.15,0.2,0.07,0.14,0.2,0.11,0.1,0.04,0.03,0.13,0.12,0.04,0.04,0.48,0.46,0.27,0.40,-0.02,0,0.363,0.282,0.042,0.048,0.028,0.033,0.027,0.033,0.084,0.076,0.21,H,True
0.08,0.9,0.16,0.20,0.07,0.23,0.17,0.18,0.09,0.23,0.07,0.33,0.07,0.27,0.08,0.11,0.17,0.13,0.06,0.2,0.1,0.17,0.03,0.06,0.15,0.07,0.04,0.03,0.44,0.61,0.33,0.36,0,0.02,0.515,0.522,0.044,0.036,0.029,0.027,0.04,0.027,0.185,0.065,0.21,A,True
0.06,0.16,0.10,0.10,0.13,0.13,0.14,0.08,0.07,0.1,0.03,0.17,0.1,0.06,0.12,0.15,0.07,0.27,0.12,0.15,0.1,0.12,0.03,0.04,0.14,0.14,0.05,0.05,0.44,0.48,0.38,0.38,0,0.01,0.197,0.184,0.044,0.039,0.032,0.029,0.043,0.044,0.12,0.095,0.21,D,True
0.86,0.15,0.21,0.09,0.17,0.03,0.24,0.06,0.2,0.11,0.13,0.03,0.22,0.09,0.07,0.21,0.07,0.23,0.04,0.25,0.13,0.1,0.05,0.03,0.11,0.15,0.04,0.06,0.55,0.41,0.37,0.36,0.01,-0.02,0.649,0.233,0.041,0.041,0.029,0.029,0.023,0.033,0.157,0.071,0.22,H,True
0.9,1.01,0.2,0.28,0.3,0.23,0.21,0.28,0.23,0.29,0.3,0.13,0.19,0.23,0.11,0.06,0.07,0.03,0.04,0.04,0.17,0.17,0.06,0.07,0.07,0.06,0.03,0.02,0.61,0.72,0.36,0.49,0.03,0.01,0.509,0.923,0.036,0.042,0.027,0.025,0.027,0.023,0.065,0.104,0.22,H,True
0.16,0.56,0.10,0.18,0.17,0.17,0.11,0.12,0.1,0.18,0.23,0.2,0.13,0.12,0.16,0.13,0.2,0.17,0.16,0.14,0.12,0.16,0.04,0.06,0.14,0.11,0.05,0.04,0.48,0.62,0.38,0.37,0,0,0.179,0.505,0.039,0.04,0.029,0.025,0.042,0.035,0.093,0.088,0.22,H,True
0.83,0.44,0.19,0.12,0.23,0.03,0.2,0.07,0.19,0.11,0.27,0.03,0.2,0.07,0.1,0.16,0.1,0.13,0.08,0.17,0.16,0.09,0.06,0.03,0.09,0.14,0.03,0.05,0.62,0.46,0.38,0.37,0,-0.02,0.436,0.299,0.038,0.048,0.029,0.029,0.03,0.029,0.099,0.092,0.22,H,True
0.1,0.06,0.07,0.10,0.07,0.07,0.09,0.07,0.07,0.08,0.07,0.07,0.09,0.04,0.14,0.12,0.1,0.13,0.14,0.12,0.1,0.1,0.03,0.03,0.14,0.14,0.04,0.05,0.4,0.44,0.44,0.38,-0.01,0,0.218,0.195,0.041,0.044,0.033,0.032,0.041,0.04,0.1,0.116,0.22,H,False
0.16,0.27,0.11,0.09,0.1,0.03,0.11,0.07,0.14,0.1,0.13,0.1,0.13,0.07,0.18,0.14,0.2,0.23,0.21,0.15,0.12,0.12,0.04,0.04,0.11,0.13,0.04,0.05,0.5,0.52,0.27,0.35,-0.02,-0.01,0.35,0.236,0.043,0.044,0.032,0.031,0.025,0.04,0.06,0.089,0.22,D,True
0.18,0.15,0.1,0.07,0.13,0.1,0.1,0.07,0.09,0.06,0.03,0.07,0.08,0.06,0.14,0.16,0.03,0.27,0.12,0.16,0.12,0.09,0.04,0.03,0.13,0.14,0.04,0.05,0.42,0.45,0.35,0.26,0.01,-0.01,0.229,0.14,0.035,0.051,0.03,0.031,0.043,0.048,0.092,0.091,0.22,D,False
0.05,0.29,0.11,0.1,0.07,0.17,0.14,0.07,0.08,0.11,0.03,0.2,0.09,0.11,0.16,0.18,0.13,0.17,0.11,0.21,0.1,0.1,0.03,0.04,0.12,0.15,0.04,0.05,0.46,0.45,0.40,0.45,-0.01,0,0.269,0.285,0.048,0.046,0.033,0.028,0.035,0.031,0.073,0.081,0.22,A,True
0.22,0.08,0.1,0.16,0.13,0.07,0.12,0.16,0.09,0.09,0.13,0.1,0.13,0.1,0.15,0.09,0.13,0.13,0.16,0.1,0.12,0.1,0.04,0.03,0.12,0.15,0.05,0.04,0.45,0.44,0.54,0.33,0.01,-0.01,0.344,0.492,0.036,0.044,0.032,0.029,0.042,0.04,0.083,0.174,0.22,H,False
0.87,0.33,0.21,0.14,0.23,0.1,0.23,0.12,0.19,0.16,0.3,0.17,0.19,0.16,0.07,0.14,0.07,0.13,0.06,0.16,0.16,0.11,0.06,0.04,0.1,0.13,0.03,0.04,0.56,0.48,0.37,0.27,0,0.01,0.643,0.353,0.035,0.042,0.028,0.028,0.031,0.026,0.136,0.088,0.22,D,False
0.15,0.9,0.07,0.20,0.13,0.3,0.07,0.19,0.06,0.24,0.1,0.27,0.06,0.26,0.15,0.12,0.13,0.17,0.16,0.19,0.09,0.17,0.03,0.06,0.14,0.07,0.05,0.03,0.45,0.61,0.26,0.36,0,0.04,0.142,0.618,0.051,0.036,0.031,0.027,0.047,0.026,0.093,0.061,0.23,H,False
0.27,0.83,0.09,0.19,0.07,0.23,0.11,0.17,0.1,0.2,0.1,0.23,0.12,0.18,0.15,0.09,0.13,0.03,0.14,0.11,0.12,0.16,0.04,0.06,0.13,0.09,0.05,0.03,0.52,0.62,0.35,0.38,0,0.01,0.233,0.474,0.044,0.038,0.031,0.029,0.038,0.028,0.088,0.103,0.23,D,False
1.01,0.18,0.27,0.1,0.13,0.17,0.28,0.1,0.29,0.09,0.2,0.07,0.36,0.1,0.07,0.14,0.17,0.03,0.07,0.16,0.17,0.12,0.07,0.04,0.06,0.13,0.02,0.04,0.72,0.42,0.49,0.35,-0.01,0,0.883,0.226,0.042,0.035,0.025,0.03,0.023,0.043,0.083,0.093,0.23,H,True
0.29,0.16,0.11,0.10,0.23,0.23,0.14,0.08,0.13,0.1,0.23,0.2,0.12,0.07,0.18,0.15,0.1,0.13,0.15,0.16,0.1,0.12,0.04,0.04,0.15,0.14,0.05,0.05,0.45,0.48,0.45,0.38,0.01,0.01,0.28,0.244,0.046,0.039,0.028,0.029,0.028,0.04,0.083,0.095,0.23,D,False
0.15,0.05,0.09,0.10,0,0.03,0.13,0.07,0.1,0.08,0,0.03,0.12,0.07,0.22,0.17,0.3,0.23,0.18,0.21,0.1,0.1,0.03,0.03,0.15,0.12,0.06,0.04,0.41,0.46,0.36,0.40,-0.03,-0.02,0.223,0.257,0.041,0.048,0.029,0.033,0.035,0.035,0.07,0.068,0.23,H,False
0.33,0.16,0.14,0.11,0.13,0.03,0.16,0.12,0.15,0.14,0.13,0.13,0.14,0.16,0.14,0.18,0.07,0.23,0.13,0.16,0.11,0.12,0.04,0.04,0.13,0.11,0.04,0.04,0.48,0.5,0.27,0.27,0,0,0.376,0.346,0.042,0.043,0.028,0.032,0.027,0.025,0.092,0.059,0.23,H,False
0.44,0.1,0.12,0.08,0,0.13,0.17,0.06,0.11,0.08,0.03,0.13,0.16,0.06,0.16,0.13,0.27,0.1,0.14,0.14,0.09,0.1,0.03,0.03,0.14,0.14,0.05,0.04,0.46,0.4,0.37,0.44,-0.03,0.01,0.286,0.216,0.048,0.041,0.029,0.033,0.03,0.038,0.086,0.104,0.23,D,False
0.08,0.86,0.15,0.22,0.03,0.23,0.16,0.19,0.08,0.21,0.03,0.17,0.07,0.19,0.09,0.07,0.1,0,0.07,0.1,0.1,0.13,0.03,0.05,0.15,0.11,0.04,0.04,0.44,0.55,0.33,0.37,-0.02,0.02,0.47,0.64,0.044,0.041,0.029,0.029,0.042,0.022,0.172,0.164,0.23,A,False
0.56,0.22,0.17,0.11,0.07,0.23,0.24,0.08,0.18,0.09,0.13,0.1,0.25,0.06,0.13,0.14,0.17,0.03,0.11,0.14,0.16,0.12,0.06,0.04,0.11,0.12,0.04,0.05,0.62,0.45,0.37,0.54,-0.01,0.02,0.483,0.34,0.04,0.036,0.025,0.032,0.036,0.042,0.086,0.087,0.23,H,True
0.06,0.87,0.1,0.20,0.07,0.17,0.14,0.19,0.07,0.18,0.07,0.23,0.11,0.18,0.13,0.07,0.13,0.07,0.13,0.08,0.1,0.16,0.03,0.06,0.14,0.1,0.05,0.03,0.44,0.56,0.38,0.37,-0.01,0,0.187,0.629,0.044,0.035,0.032,0.028,0.042,0.033,0.113,0.142,0.23,A,True
0.15,0.56,0.08,0.18,0.13,0.13,0.09,0.11,0.06,0.19,0.07,0.23,0.06,0.12,0.15,0.13,0.1,0.17,0.14,0.15,0.09,0.16,0.03,0.06,0.14,0.11,0.05,0.04,0.45,0.62,0.26,0.37,0.01,0.01,0.248,0.49,0.051,0.04,0.031,0.025,0.046,0.034,0.097,0.086,0.24,H,True
0.29,0.22,0.11,0.10,0.17,0.2,0.14,0.08,0.12,0.09,0.2,0.13,0.12,0.06,0.18,0.15,0.1,0.17,0.14,0.16,0.1,0.12,0.04,0.04,0.15,0.12,0.05,0.05,0.45,0.45,0.45,0.54,0,-0.01,0.275,0.326,0.046,0.036,0.028,0.032,0.028,0.042,0.085,0.081,0.24,D,False
0.05,0.9,0.1,0.20,0,0.2,0.13,0.18,0.08,0.22,0.03,0.2,0.09,0.24,0.17,0.12,0.3,0.17,0.13,0.18,0.1,0.17,0.03,0.06,0.12,0.07,0.04,0.03,0.46,0.61,0.40,0.36,-0.03,-0.01,0.246,0.592,0.048,0.036,0.033,0.027,0.036,0.027,0.068,0.061,0.24,A,True
0.87,0.16,0.21,0.10,0.17,0.17,0.22,0.08,0.19,0.1,0.2,0.17,0.18,0.08,0.07,0.15,0.07,0.13,0.06,0.15,0.16,0.12,0.06,0.04,0.1,0.14,0.03,0.05,0.56,0.48,0.37,0.38,0.01,0,0.611,0.246,0.035,0.039,0.028,0.029,0.031,0.04,0.148,0.096,0.24,A,True
0.44,0.33,0.12,0.14,0.03,0.23,0.17,0.12,0.11,0.15,0.03,0.17,0.15,0.15,0.16,0.13,0.23,0,0.13,0.15,0.09,0.11,0.03,0.04,0.14,0.13,0.05,0.04,0.46,0.48,0.37,0.27,0,0.01,0.279,0.381,0.048,0.042,0.029,0.028,0.03,0.027,0.088,0.096,0.24,H,True
0.18,0.08,0.10,0.14,0.13,0,0.1,0.14,0.09,0.08,0.1,0.03,0.08,0.09,0.14,0.09,0.13,0.13,0.12,0.1,0.12,0.1,0.04,0.03,0.13,0.15,0.04,0.04,0.42,0.44,0.35,0.33,-0.01,-0.03,0.216,0.451,0.035,0.044,0.03,0.029,0.043,0.044,0.089,0.17,0.24,D,False
0.27,0.06,0.09,0.10,0.07,0.03,0.11,0.07,0.1,0.07,0.13,0.07,0.12,0.04,0.15,0.14,0.17,0.27,0.14,0.12,0.12,0.1,0.04,0.03,0.13,0.14,0.05,0.05,0.52,0.44,0.35,0.38,0,-0.02,0.258,0.179,0.044,0.044,0.031,0.032,0.038,0.043,0.089,0.103,0.24,D,False
1.01,0.1,0.27,0.08,0.2,0.13,0.28,0.06,0.29,0.08,0.3,0.13,0.35,0.06,0.08,0.13,0.2,0.1,0.08,0.13,0.17,0.1,0.07,0.03,0.06,0.14,0.02,0.04,0.72,0.4,0.49,0.44,0.01,0,0.868,0.225,0.042,0.041,0.025,0.033,0.023,0.038,0.081,0.105,0.24,H,True
0.15,0.16,0.10,0.11,0.1,0.03,0.14,0.11,0.1,0.14,0.07,0.1,0.12,0.14,0.21,0.18,0.13,0.23,0.17,0.16,0.1,0.12,0.03,0.04,0.15,0.11,0.06,0.04,0.41,0.5,0.36,0.27,0.01,-0.01,0.22,0.332,0.041,0.043,0.029,0.032,0.033,0.026,0.073,0.059,0.24,D,False
0.83,0.86,0.19,0.22,0.17,0.3,0.21,0.2,0.2,0.2,0.2,0.2,0.22,0.18,0.09,0.07,0.07,0,0.08,0.09,0.16,0.13,0.06,0.05,0.09,0.11,0.03,0.04,0.62,0.55,0.38,0.37,0,0.03,0.465,0.624,0.038,0.041,0.029,0.029,0.029,0.023,0.102,0.171,0.24,H,False
0.16,0.87,0.11,0.2,0.07,0.13,0.11,0.2,0.13,0.18,0.07,0.13,0.13,0.2,0.18,0.08,0.13,0.1,0.21,0.08,0.12,0.16,0.04,0.06,0.11,0.1,0.04,0.03,0.5,0.56,0.27,0.37,0,-0.01,0.324,0.586,0.043,0.035,0.032,0.028,0.027,0.032,0.062,0.131,0.25,H,True
0.22,0.18,0.10,0.10,0.13,0.07,0.13,0.09,0.09,0.09,0.1,0.1,0.12,0.1,0.15,0.14,0.17,0.17,0.15,0.17,0.12,0.12,0.04,0.04,0.12,0.13,0.05,0.04,0.45,0.42,0.54,0.35,0,0,0.324,0.211,0.036,0.035,0.032,0.03,0.042,0.043,0.082,0.09,0.25,D,False
0.9,0.83,0.2,0.19,0.2,0.23,0.22,0.17,0.23,0.2,0.23,0.23,0.21,0.18,0.12,0.09,0.13,0.03,0.06,0.11,0.17,0.16,0.06,0.06,0.07,0.09,0.03,0.03,0.61,0.62,0.36,0.38,0.01,0.01,0.575,0.549,0.036,0.038,0.027,0.029,0.027,0.029,0.064,0.106,0.25,D,True
0.08,1.01,0.14,0.27,0.03,0.2,0.14,0.26,0.08,0.29,0.03,0.3,0.07,0.23,0.09,0.07,0.1,0.17,0.08,0.08,0.1,0.17,0.03,0.07,0.15,0.06,0.04,0.02,0.44,0.72,0.33,0.49,0,0.02,0.44,0.846,0.044,0.042,0.029,0.025,0.043,0.023,0.17,0.085,0.25,D,False
0.16,0.15,0.11,0.10,0.23,0.13,0.12,0.05,0.11,0.1,0.2,0.07,0.13,0.08,0.14,0.2,0.07,0.1,0.15,0.25,0.12,0.1,0.04,0.03,0.14,0.15,0.05,0.06,0.48,0.41,0.38,0.36,0.01,0,0.341,0.218,0.039,0.041,0.029,0.029,0.037,0.035,0.1,0.076,0.25,H,True
0.06,0.29,0.10,0.11,0.03,0.17,0.12,0.08,0.07,0.12,0.03,0.2,0.1,0.13,0.14,0.17,0.23,0.1,0.15,0.2,0.1,0.1,0.03,0.04,0.14,0.15,0.05,0.05,0.44,0.45,0.38,0.45,0,0,0.182,0.272,0.044,0.046,0.032,0.028,0.043,0.028,0.105,0.086,0.25,H,True
0.33,0.15,0.14,0.09,0.13,0.23,0.17,0.08,0.15,0.07,0.1,0.17,0.15,0.07,0.14,0.14,0.07,0.07,0.12,0.15,0.11,0.09,0.04,0.03,0.13,0.14,0.04,0.05,0.48,0.45,0.27,0.26,-0.01,0.02,0.366,0.305,0.042,0.051,0.028,0.031,0.027,0.04,0.094,0.098,0.25,D,False
0.86,0.05,0.21,0.10,0.2,0,0.24,0.07,0.2,0.08,0.13,0.03,0.22,0.07,0.07,0.18,0.07,0.3,0.04,0.21,0.13,0.1,0.05,0.03,0.11,0.12,0.04,0.04,0.55,0.46,0.37,0.40,-0.01,-0.04,0.599,0.236,0.041,0.048,0.029,0.033,0.024,0.038,0.159,0.066,0.25,H,False
0.1,0.27,0.08,0.09,0.13,0.1,0.11,0.07,0.08,0.1,0.1,0.13,0.1,0.08,0.14,0.14,0.13,0.13,0.12,0.16,0.1,0.12,0.03,0.04,0.14,0.13,0.04,0.05,0.4,0.52,0.44,0.35,-0.01,0,0.216,0.25,0.041,0.044,0.033,0.031,0.039,0.038,0.1,0.09,0.25,A,True
0.56,0.44,0.17,0.12,0.1,0.13,0.24,0.07,0.18,0.11,0.2,0.1,0.26,0.07,0.14,0.16,0.2,0.2,0.11,0.19,0.16,0.09,0.06,0.03,0.11,0.14,0.04,0.05,0.62,0.46,0.37,0.37,-0.01,0.01,0.47,0.307,0.04,0.048,0.025,0.029,0.034,0.029,0.082,0.089,0.25,H,True
0.87,0.1,0.19,0.08,0.1,0.03,0.2,0.05,0.18,0.08,0.17,0.1,0.16,0.05,0.09,0.14,0.23,0.23,0.08,0.15,0.16,0.1,0.06,0.03,0.1,0.14,0.03,0.04,0.56,0.4,0.37,0.44,-0.02,-0.02,0.564,0.208,0.035,0.041,0.028,0.033,0.033,0.037,0.113,0.096,0.26,H,True
0.05,0.16,0.09,0.12,0,0.23,0.12,0.1,0.07,0.12,0,0.2,0.08,0.09,0.18,0.14,0.23,0.07,0.15,0.14,0.1,0.12,0.03,0.04,0.12,0.14,0.04,0.05,0.46,0.48,0.40,0.38,-0.05,0.02,0.227,0.345,0.048,0.039,0.033,0.029,0.039,0.036,0.065,0.102,0.26,H,True
0.18,0.86,0.10,0.22,0.07,0.2,0.1,0.18,0.09,0.2,0.1,0.1,0.08,0.17,0.14,0.07,0.17,0.07,0.12,0.1,0.12,0.13,0.04,0.05,0.13,0.11,0.04,0.04,0.42,0.55,0.35,0.37,0,0.01,0.211,0.582,0.035,0.041,0.03,0.029,0.043,0.024,0.091,0.166,0.26,H,False
0.27,0.9,0.1,0.20,0.17,0.13,0.11,0.18,0.11,0.23,0.17,0.17,0.11,0.25,0.15,0.12,0.13,0.1,0.14,0.17,0.12,0.17,0.04,0.06,0.13,0.07,0.05,0.03,0.52,0.61,0.35,0.36,0.01,0,0.252,0.585,0.044,0.036,0.031,0.027,0.035,0.027,0.089,0.062,0.26,A,False
0.83,0.56,0.19,0.17,0.17,0.2,0.22,0.1,0.2,0.2,0.17,0.33,0.22,0.12,0.09,0.14,0.1,0.17,0.07,0.16,0.16,0.16,0.06,0.06,0.09,0.11,0.03,0.04,0.62,0.62,0.38,0.37,0,0.01,0.562,0.502,0.038,0.04,0.029,0.025,0.029,0.032,0.102,0.082,0.26,H,False
0.44,0.22,0.12,0.10,0.13,0.07,0.18,0.08,0.11,0.09,0.13,0.1,0.15,0.06,0.17,0.15,0.23,0.2,0.13,0.15,0.09,0.12,0.03,0.04,0.14,0.12,0.05,0.05,0.46,0.45,0.37,0.54,-0.01,0,0.296,0.319,0.048,0.036,0.029,0.032,0.029,0.042,0.082,0.083,0.26,H,True
0.15,0.06,0.09,0.10,0.13,0.13,0.14,0.07,0.1,0.08,0.1,0.13,0.12,0.05,0.2,0.14,0.07,0.2,0.15,0.12,0.1,0.1,0.03,0.03,0.15,0.14,0.06,0.05,0.41,0.44,0.36,0.38,-0.01,0.01,0.21,0.208,0.041,0.044,0.029,0.032,0.035,0.038,0.076,0.105,0.26,D,False
0.15,0.08,0.09,0.14,0.23,0.07,0.11,0.14,0.07,0.08,0.17,0.07,0.08,0.09,0.14,0.09,0.07,0.1,0.14,0.1,0.09,0.1,0.03,0.03,0.14,0.15,0.05,0.04,0.45,0.44,0.26,0.33,0,0,0.307,0.462,0.051,0.044,0.031,0.029,0.039,0.043,0.1,0.17,0.26,H,False
0.29,0.16,0.10,0.12,0.07,0.13,0.13,0.11,0.12,0.14,0.1,0.13,0.12,0.13,0.18,0.17,0.17,0.1,0.14,0.15,0.1,0.12,0.04,0.04,0.15,0.11,0.05,0.04,0.45,0.5,0.45,0.27,-0.01,0.01,0.262,0.413,0.046,0.043,0.028,0.032,0.028,0.025,0.084,0.063,0.26,H,False
1.01,0.33,0.26,0.14,0.23,0.13,0.28,0.11,0.29,0.15,0.23,0.13,0.35,0.15,0.07,0.14,0.07,0.1,0.07,0.15,0.17,0.11,0.07,0.04,0.06,0.13,0.02,0.04,0.72,0.48,0.49,0.27,0,0,0.817,0.357,0.042,0.042,0.025,0.028,0.024,0.027,0.084,0.095,0.26,H,True
0.22,0.83,0.1,0.19,0.07,0.23,0.13,0.16,0.09,0.19,0.1,0.17,0.12,0.18,0.16,0.09,0.17,0.07,0.15,0.12,0.12,0.16,0.04,0.06,0.12,0.09,0.05,0.03,0.45,0.62,0.54,0.38,-0.01,0.01,0.307,0.604,0.036,0.038,0.032,0.029,0.041,0.029,0.08,0.105,0.27,A,False
0.86,0.87,0.21,0.20,0.1,0.1,0.25,0.18,0.19,0.18,0.07,0.13,0.22,0.19,0.07,0.08,0.1,0.23,0.04,0.1,0.13,0.16,0.05,0.06,0.11,0.1,0.04,0.03,0.55,0.56,0.37,0.37,-0.01,0.01,0.56,0.554,0.041,0.035,0.029,0.028,0.025,0.032,0.164,0.117,0.27,H,True
0.33,0.15,0.13,0.09,0.03,0.07,0.16,0.05,0.14,0.1,0.1,0.07,0.15,0.08,0.15,0.2,0.27,0.1,0.12,0.25,0.11,0.1,0.04,0.03,0.13,0.15,0.04,0.06,0.48,0.41,0.27,0.36,-0.01,0,0.344,0.204,0.042,0.041,0.028,0.029,0.028,0.035,0.087,0.078,0.27,D,False
0.16,0.18,0.12,0.10,0.2,0.17,0.14,0.09,0.12,0.09,0.2,0.1,0.14,0.1,0.15,0.13,0.17,0.07,0.15,0.16,0.12,0.12,0.04,0.04,0.14,0.13,0.05,0.04,0.48,0.42,0.38,0.35,-0.01,0.01,0.332,0.298,0.039,0.035,0.029,0.03,0.036,0.042,0.095,0.095,0.27,D,True
